Hessian ranking (max sum eigenvector components) for model (param idx, rank)
181, -0.15574905947097265
1140, 0.15563600605303696
1038, -0.15274875486392223
614, 0.1519274898119688
261, -0.15188584182745468
228, -0.15099563581261677
1107, 0.1508052594990117
963, -0.14951323512566755
920, -0.14854801288617445
987, -0.14768680082713043
958, 0.146266506512579
655, 0.14478917154517112
403, -0.14401236696132352
930, -0.14187483902084944
1097, -0.1417730145506575
1162, 0.1410806220691121
541, 0.14046533526678784
959, 0.1387556966708146
1754, -0.13759091357661646
1278, 0.13757740259732693
470, -0.13645617323405357
1118, -0.13466307495945146
769, -0.13327158648566323
532, 0.13167506349379668
896, 0.13113862633703896
463, 0.1310128394496099
1112, 0.13019177469235974
1114, -0.12998992996263536
1125, 0.12812526488397522
964, -0.12681677121727214
1619, 0.12658156678114157
1289, 0.12617145974788876
1744, 0.12606295062834783
382, 0.12598790764703716
1678, -0.12589615672129828
1119, 0.1255502605028499
500, 0.12492085870894759
703, -0.12454315621984485
1310, -0.12408599913742689
37, 0.1235515072430238
210, 0.12244550905854015
465, 0.12237399048398759
778, -0.12226350401093204
346, 0.12197523486070116
786, -0.12166553088129073
1611, 0.12130096463819395
1095, 0.121148777241495
854, 0.11965476286741661
783, 0.11773410327973854
400, 0.11735008334260405
59, 0.11601904146732095
399, -0.11578981024304927
1683, -0.11529683886493308
1242, -0.1150596452366709
468, -0.11447268602498414
1665, 0.11394409856011734
41, 0.11391603090608271
266, 0.11381292315338509
912, 0.11373278912007403
1033, -0.11344377891569238
369, 0.1127304945755083
989, -0.1119991839504452
515, -0.11078422899298887
904, -0.11018011794754876
649, 0.10829583305150492
1165, 0.1076566418281864
1670, -0.10765177049031022
1081, -0.10745288873922543
659, 0.1069074067865679
481, 0.10664287015578895
1160, -0.10549708248091827
418, -0.10457122010741782
527, 0.10302341234030114
791, -0.10292654042180864
1658, 0.10212464472996964
1138, -0.1012667362082538
1760, 0.10072591670438051
934, 0.10009179687722375
26, 0.09991991673905727
1630, 0.0996282680732373
1014, 0.09919460321669565
1813, -0.09857070726307371
995, 0.09774430958394424
1747, -0.0974064613632975
393, -0.09658779518645175
347, -0.09639493038623553
434, -0.0951382050297975
96, -0.0951076760018762
709, -0.09456299766117635
90, 0.0944671582999532
152, 0.09377911768773195
535, 0.09365389883545942
1626, -0.09304635748716664
461, -0.09255045676793675
1314, -0.09243893010481832
98, 0.09042637695776484
872, 0.09032008173892248
1309, -0.08961932345772461
984, -0.08946646706391043
701, 0.08885827010262892
1811, 0.08862774687142227
263, -0.08840223039883907
1687, -0.08839125292456843
898, 0.08775129204783552
1317, 0.08684737215641945
260, -0.08672506605158953
1248, 0.0854615175961271
1679, -0.08521710959649265
350, 0.0850986382852546
376, -0.08499999147968873
1741, 0.08452801243618543
40, -0.08444264801423278
662, -0.084323793419014
264, 0.08279537611348747
411, 0.08189126522703094
187, -0.08057235880573366
1673, -0.08038048320912705
784, 0.0797841581415421
258, -0.0781922709940671
1133, -0.0766412212488769
417, 0.07634128594593514
487, 0.07625852219051177
899, 0.07491813130484887
273, 0.07430644538191086
139, 0.07407228473981985
180, -0.0740580746672315
1168, -0.07369028638707453
1277, 0.07350556447502662
1243, 0.07239737514689791
1625, 0.07219868186111533
1251, -0.07112105435204817
885, -0.07082146228916969
1161, -0.07005315185068317
732, 0.0698766921569705
1667, -0.0676944332205871
151, 0.06729131644975313
865, -0.06599738378898315
1134, 0.06565795172460118
1126, -0.06503176842684558
1618, -0.06496506969333937
1080, -0.06349875836374569
1175, -0.06313782341673878
1104, -0.0627266298866222
416, -0.06264284729626257
525, 0.06222957327893946
960, -0.062132729240944595
1002, -0.06186888022738701
542, 0.0618160538955726
456, -0.06131671605941183
612, -0.061255727625762105
893, 0.060979390244707235
53, -0.060520381361023966
408, -0.06025070201445992
1638, -0.060190829640621724
92, 0.06014261671692263
530, 0.05959357913913768
1641, -0.059456046747710135
909, -0.05912461448993828
1006, -0.05879122997734945
536, 0.05865824718458655
529, -0.05771617019905978
353, 0.05711394463801456
548, -0.05698833997437869
1635, -0.05678448044802415
611, 0.05534658435388515
1012, -0.05495579899582171
962, -0.05471054939898738
781, 0.05469486648055866
344, 0.054259611770198765
767, -0.05344674236889391
1801, -0.053140694594129206
743, 0.05297069091489325
226, 0.05287635891532737
886, 0.0524338539360526
1622, 0.05238350524851078
345, -0.05213503225697276
379, -0.051603012663235456
1034, -0.051548373152922315
697, 0.051201561966466
1293, -0.051188939286818294
1745, 0.05106194846292031
1312, 0.05102501451412072
967, -0.050909247556170045
388, -0.050569081712161235
1167, 0.050396904789316826
1087, -0.05013800214246236
10, 0.04977978350842738
901, 0.049674192585986
1044, -0.048308021870254736
1060, -0.048173239571084985
1163, -0.047931851884962115
1646, -0.04750209959055285
177, -0.04710199693709072
518, 0.04658672663594565
730, 0.04649689698641722
1130, 0.045964648072919334
178, -0.04579076094572381
1082, -0.045712268727994415
163, -0.04533457386032283
17, 0.04532081666671406
1700, -0.045132573054355474
607, 0.04506879247289167
537, -0.04450572886828427
1737, 0.044272017597481436
545, 0.04408243711162343
1684, 0.04382794633035991
1208, -0.04357047072230036
978, -0.04322630850526901
1755, 0.043176302155180965
1042, 0.04284826296707079
1286, -0.04262514774305226
1298, 0.04204710123921647
1280, 0.04204497231936448
921, 0.0419112269068887
1166, 0.041817886250739095
1037, -0.04181262747605904
1252, 0.041788359634905126
1695, 0.041424013440299716
521, -0.041103052666905046
1046, 0.04101433615910137
464, 0.04091229893716769
1664, 0.04088063517595586
907, 0.04064134133502323
841, -0.04046346312154486
1254, -0.040456440218476664
395, -0.040305283290173466
398, 0.040188914631678035
583, 0.03975325077729358
779, -0.039631676531553583
980, -0.0392050787841021
1303, 0.03906090254274919
1164, -0.03864897085503577
99, 0.0385937251286591
1693, 0.037906274533030804
1101, 0.03771571432505379
615, 0.03768351765924405
839, 0.037594277199178516
1613, -0.037364846359202536
1116, 0.03703019415083834
351, -0.03652880355714272
1221, -0.03647558676960729
1174, 0.03633011195033137
1663, -0.03595588119906346
1007, 0.035722936980127906
21, 0.035587758793883456
462, -0.03503878297029649
1127, 0.034989731267637214
725, -0.0349307537607542
1766, -0.03446362196410195
657, -0.034410454043608145
916, 0.03436101672903352
610, -0.03421516576711031
715, -0.03418518260020051
1011, 0.03411271999672175
648, 0.03371086971369789
384, 0.03349744392976979
1096, 0.03347872699082925
184, -0.03323574878294269
272, -0.03301106779491153
538, 0.03296203870138026
1290, -0.03276490218320001
1682, -0.03222692182671511
534, 0.032204870954292315
1010, -0.03219572949324068
531, 0.03176618257727312
1644, 0.031682702095299414
195, -0.03157376125580702
166, -0.03155171372400202
1053, 0.03124988497591405
1217, -0.030805380961436618
929, -0.030484907017413285
142, -0.030337566449081275
952, 0.03006955933400321
606, -0.03005581878427327
165, -0.03000439907147049
1105, 0.02976634964475762
396, -0.02925026652562318
1749, -0.029220941207254613
773, 0.029115763863065563
1000, -0.028793491184427894
329, 0.02879235333996717
1690, 0.028750811544946304
392, -0.028511499889493676
431, 0.02840303007950462
385, -0.028340532892742423
881, 0.0282405249762141
890, 0.028221523119960512
502, -0.02804249067564795
1318, 0.02754945200695574
1123, -0.027367790175537657
973, 0.027319740955131712
1715, -0.027274046853509638
605, -0.027238847239921694
1319, 0.02677822862516699
882, -0.02670484388593377
1036, 0.02654946612758259
199, 0.02654504922616871
200, -0.02638974287515506
738, -0.026327402362731414
219, 0.026284537083188328
832, 0.02591931840606851
8, 0.025821492789445597
663, 0.025666063752461638
161, -0.025652635807075164
192, 0.02562802766690992
1128, -0.02519713854815773
348, 0.02511980682550618
1085, 0.02507919397247981
1759, 0.024663124599802355
658, 0.024514511590004208
922, 0.024483960343213207
471, -0.024040653739522723
1810, 0.02308604737612524
601, 0.023024925974001874
1285, -0.023006411031208752
24, 0.022989879548677268
1092, 0.022936275244759847
1001, -0.022756521557784404
1247, 0.022708661517912843
57, 0.02265759880759645
931, -0.02251947294656695
578, -0.02240526742960539
1098, 0.022358393095865063
58, 0.02232782104039393
580, 0.022222805408527918
926, 0.021904198840400922
1688, -0.021829339620077173
160, 0.021822649407126915
1616, -0.021795089986811192
509, -0.021667801742636106
467, 0.02161127916681961
269, -0.0215019108428953
914, 0.02141002360019682
1282, -0.020886447603926703
1300, 0.02088422803187646
1740, 0.020831642986923526
458, -0.02067339226030941
539, 0.02065492735042857
983, 0.020643728431848272
600, -0.02058356890101163
1805, -0.020448686641492433
1223, 0.020400817861548314
853, -0.020221337547798958
91, 0.0202128275955885
979, -0.020115279823911245
1671, 0.02003375476860325
1717, -0.019929564439075752
711, -0.019906246184599942
706, 0.019749348073970528
731, -0.019633314016705653
230, 0.019101269084066202
728, 0.01908581504547545
1297, -0.019018705690516037
544, -0.01891094268018015
965, 0.018899847710599195
696, -0.01885192033873286
1691, 0.018811749346822407
1061, -0.018687097160717727
274, 0.01863752544347449
1240, 0.018478852122472134
1743, -0.017961723076037224
1043, 0.01795565001856221
1609, 0.017839235911757737
573, 0.017673142295646746
1035, 0.01765597633883422
1050, 0.017487835789566003
1136, -0.017330946964417733
78, 0.017204550800243495
146, 0.017108152462951304
503, 0.01697435175518147
1677, 0.0169329204240554
1106, -0.016921159217895415
827, 0.016920416548413912
1054, 0.01689979206960668
248, 0.01671449495245228
339, 0.016702150402238727
1797, -0.016689609050469126
167, 0.016607815279471062
970, 0.01653014907362166
550, -0.01632188403254083
1246, 0.016114406946146256
1681, 0.015942127279280488
1675, 0.015897760942728753
1674, 0.015834750505162896
340, -0.015730931153514094
1642, 0.015723803727694843
650, -0.015505275796998369
975, -0.01546067552690998
582, -0.015203354610199948
1709, 0.015179294395354426
763, 0.015129254995483513
1705, 0.015009036813676598
1094, -0.014944651610773237
710, 0.014893020318831765
494, -0.014838454735758705
785, -0.014813183497957027
1057, 0.014725908317041271
497, 0.01460620789661414
1139, -0.014503424467248047
1040, 0.014471908212797684
830, 0.0144567164175195
153, -0.014261486846628216
335, -0.014244752062607183
993, -0.014000642139693004
1299, -0.01399229147985484
267, -0.01392634314210926
1702, 0.013731170950817977
189, -0.013622960900698039
656, -0.013520994026395602
328, 0.013445724605198649
1063, 0.013286523511476078
1313, -0.01314176005312496
739, 0.013102556916068202
880, -0.013045371654487986
1294, 0.01302774758343769
386, 0.0130247014632906
5, 0.01299736808673159
342, 0.012862822535760708
360, 0.012762639711522005
1650, -0.012460523373114516
954, -0.012458579918588265
1608, -0.012437949710855874
526, -0.012403437164156431
1003, -0.012193402271253649
331, 0.012188865130026469
608, -0.012184914516443664
1652, 0.012134678609625402
1137, 0.012107551447139195
1807, 0.012067639909449333
170, 0.011969899720344117
1058, -0.01178824408578911
1089, 0.011778818858928619
1694, 0.011731910208775963
162, 0.011721891147468314
734, -0.011646465249735257
961, 0.011580790384399523
1288, -0.011555493597673733
969, 0.011546486859968197
1041, 0.01148797545802565
902, 0.011463420529936966
877, 0.011103614473770625
1649, 0.0110866941436015
833, -0.0108873878657273
698, -0.010836513705974653
1648, 0.010720589910635347
1808, -0.010707355811607552
569, 0.010684831810472466
740, -0.01057523745902067
147, -0.01029558813680776
1703, -0.010279716349898355
836, -0.010250523845914367
1672, 0.010216473910121468
1052, -0.010195212565263546
1115, 0.010161310906973165
1699, -0.00977392597368993
1255, 0.009606006480443038
834, 0.009596501320439793
251, 0.009571798516457945
1083, 0.009533877824901858
86, -0.009465624357246294
1714, 0.009461582620360742
140, -0.00934247518000341
1812, 0.009304823935603933
971, 0.00927446181476127
1814, -0.009274454851578195
435, -0.009271903039315205
83, 0.009236413685560593
1281, 0.009232195256058433
875, 0.009099725999204583
1008, 0.009012465828817914
913, -0.00899374121393949
333, 0.008970410853394954
1698, -0.008878537093121043
194, 0.00877080741110171
1661, -0.008763950701515711
1796, 0.008709883722712267
1785, 0.008597241910295749
1032, 0.008508321842701266
1220, 0.008491881945310285
1647, -0.008490666366847848
653, 0.008335845524861989
186, 0.008180249395003548
415, -0.008177478683356193
1645, 0.007943084082316369
1655, -0.007847625194109044
1287, 0.007457039358010592
179, -0.007423001687987506
39, -0.007370697762629762
445, 0.007347462947498099
1666, 0.007289097533159608
579, -0.007272808690092166
976, 0.007258580249102203
1806, -0.007242891043271986
1088, -0.007189546116949171
523, -0.007188002466049387
224, -0.007128375976895135
1013, -0.007117616358577316
683, -0.007102168115618781
1697, -0.007056705249067533
48, -0.00705644638220344
704, 0.00703422870138167
85, -0.006964083898880737
218, 0.0068938831165698145
568, 0.006769538327325488
1093, 0.0067083495841281544
520, 0.00646563798049953
1059, 0.006459357081685553
528, -0.006442191037167375
217, 0.006357990678678196
158, -0.006287514485172216
977, 0.006197428556417107
1767, -0.006175824358893481
193, 0.006152957213704484
1809, 0.006056801913735551
1758, -0.005918798449417416
972, 0.005915779622339343
651, -0.005878326493818615
1111, 0.00587542295306641
829, 0.0058527195220718295
1296, 0.005801159358977473
547, -0.005685182410696132
1713, 0.005626106294838451
1039, 0.0055944037660853475
1291, 0.005594235977581063
334, -0.005552565092408871
1062, 0.005542828940345809
1653, 0.0055029302431731306
516, -0.005495231349612662
705, -0.005360106826464617
1614, 0.005344470049381553
80, 0.005321195106224875
1696, -0.005318040099315979
1640, -0.005247786744094584
707, -0.005227590743562129
1752, -0.005199823651758296
1802, -0.005186756880935044
522, 0.005009804459259526
227, 0.00497572911655423
576, 0.004897294860760728
141, 0.004882368682044739
410, 0.004705726491351543
94, -0.004665001792218178
451, 0.004486855088107589
488, 0.0044660908065808375
1718, 0.004465737632321663
511, -0.004330929643322935
330, 0.004261338623157409
982, 0.004204154175827999
1706, 0.004186931722868124
73, -0.0041553666027444374
570, 0.004142184273675376
826, -0.004139202599718617
1005, -0.004134440393649806
1711, -0.004065179542837227
155, -0.0038928048864671216
577, 0.003880767444596491
138, 0.0038644201736982046
190, -0.003820737254450238
89, 0.0037472255138068433
1789, -0.0036309272908456314
981, 0.0035564676998891126
1793, 0.0035367333292954557
1056, -0.003478279375538473
1302, 0.0033577571142176695
824, 0.003272115030169137
72, -0.003257877142547768
61, -0.0032563454955573043
1659, -0.0031997977081128573
733, -0.0031996953053771253
268, -0.0031814373198519336
708, -0.003173664059167561
454, 0.003153377209170331
391, -0.0030885130630241937
1218, -0.003054392796523593
442, -0.0030246303357981154
203, 0.0028650380340126892
825, 0.0028631517917326313
603, -0.00283867382955145
903, 0.0027935561101162434
82, 0.0027675733551721232
780, -0.0027048757194898304
831, 0.0026685735180299597
15, -0.002641702155828838
1803, -0.0025884746643071626
894, -0.002556492671078459
222, -0.002535025416794765
1295, 0.0025117955255998985
1211, -0.002453835182831289
1716, -0.0023862694676535633
729, 0.0023776251636081283
574, 0.002321126381095602
1686, 0.00224229219059224
652, -0.0022078924929059707
413, -0.0021359715565719916
1651, -0.0021026144654200463
448, -0.00206905120148801
63, -0.0019915894171017457
1643, 0.0018667568701299653
1804, 0.0018186508896474141
441, -0.0017915335412235175
1680, 0.0017912922672698242
223, 0.0017086005082730354
438, 0.001685997290371267
524, -0.0016520570748274595
1662, 0.0015890997319598361
510, -0.001581415794065625
504, 0.0015734021202789758
1676, -0.0015526563791645612
337, -0.0015331877453766624
1794, 0.0014610328129440284
81, -0.0014332366518761868
1051, 0.001412244198658122
336, 0.0013760263408817259
88, -0.0013671694102503767
702, -0.0013215187010525377
1712, 0.001309688389143228
1048, -0.0012731046569386256
1654, 0.0012601460174809795
838, 0.0011806957549146272
1798, 0.0011397028384186336
95, 0.001113860974147088
700, 0.0010992204132882332
699, -0.0010916156181340567
449, -0.0010879083133469227
459, -0.0010510364614432902
1786, -0.0009446708824951763
1795, -0.0009305356335434162
221, -0.0009156960122369865
1792, 0.0008858356600297032
957, -0.0008816104455406181
512, -0.000872613662886779
136, 0.0008703140571724877
1815, -0.0008636372358945816
974, 0.0008440819694923604
87, -0.0007807611231215256
507, 0.00067847740934619
75, 0.000672795133944637
1049, 0.0006685207467964068
137, 0.0006517732896360185
185, 0.000615468871050098
835, 0.0005699277942611239
1800, 0.0005639801728333767
506, -0.000446819642387784
1292, 0.00037105010621861024
453, -0.00033975832890654383
908, 0.00032530101747990447
447, -0.00030496123202004323
452, 0.0002651128874110727
1791, -0.0002470365247253435
968, -0.0002184930168100064
581, 0.00013546787122934042
450, -5.787917409223277e-05
1892, 0.0
1896, 0.0
1887, 0.0
443, 0.0
1898, 0.0
1888, 0.0
1897, 0.0
444, 0.0
1899, 0.0
1900, 0.0
1895, 0.0
1901, 0.0
1902, 0.0
455, 0.0
1894, 0.0
1889, 0.0
1886, 0.0
1890, 0.0
1891, 0.0
1893, 0.0
446, 0.0
460, 0.0
1343, 0.0
440, 0.0
380, 0.0
1943, 0.0
383, 0.0
1942, 0.0
1941, 0.0
1940, 0.0
1939, 0.0
1938, 0.0
1937, 0.0
1936, 0.0
1935, 0.0
1934, 0.0
1933, 0.0
1932, 0.0
1931, 0.0
1930, 0.0
381, 0.0
1944, 0.0
439, 0.0
378, 0.0
363, 0.0
364, 0.0
365, 0.0
1951, 0.0
367, 0.0
368, 0.0
1950, 0.0
370, 0.0
371, 0.0
1949, 0.0
373, 0.0
1948, 0.0
1947, 0.0
1946, 0.0
1945, 0.0
1929, 0.0
1928, 0.0
1927, 0.0
1926, 0.0
1907, 0.0
424, 0.0
425, 0.0
426, 0.0
427, 0.0
428, 0.0
429, 0.0
430, 0.0
1906, 0.0
432, 0.0
433, 0.0
1905, 0.0
1904, 0.0
436, 0.0
1903, 0.0
1908, 0.0
1909, 0.0
1910, 0.0
1919, 0.0
1925, 0.0
1924, 0.0
1923, 0.0
1922, 0.0
1921, 0.0
1920, 0.0
1918, 0.0
1911, 0.0
1917, 0.0
412, 0.0
1916, 0.0
1915, 0.0
1913, 0.0
1912, 0.0
1914, 0.0
1868, 0.0
1885, 0.0
586, 0.0
1833, 0.0
1832, 0.0
1831, 0.0
1830, 0.0
584, 0.0
585, 0.0
587, 0.0
595, 0.0
588, 0.0
589, 0.0
590, 0.0
591, 0.0
592, 0.0
593, 0.0
1834, 0.0
575, 0.0
1835, 0.0
572, 0.0
571, 0.0
1836, 0.0
1837, 0.0
567, 0.0
566, 0.0
565, 0.0
564, 0.0
563, 0.0
562, 0.0
561, 0.0
560, 0.0
559, 0.0
558, 0.0
594, 0.0
596, 0.0
556, 0.0
623, 0.0
617, 0.0
618, 0.0
619, 0.0
620, 0.0
621, 0.0
622, 0.0
624, 0.0
597, 0.0
625, 0.0
626, 0.0
627, 0.0
628, 0.0
629, 0.0
630, 0.0
616, 0.0
1816, 0.0
1817, 0.0
1818, 0.0
1819, 0.0
1820, 0.0
1821, 0.0
1822, 0.0
1823, 0.0
1824, 0.0
1825, 0.0
1826, 0.0
1827, 0.0
1828, 0.0
1829, 0.0
599, 0.0
598, 0.0
557, 0.0
555, 0.0
1884, 0.0
1870, 0.0
1872, 0.0
495, 0.0
496, 0.0
1871, 0.0
498, 0.0
499, 0.0
501, 0.0
1865, 0.0
1869, 0.0
361, 0.0
505, 0.0
508, 0.0
1867, 0.0
513, 0.0
493, 0.0
492, 0.0
491, 0.0
490, 0.0
489, 0.0
1873, 0.0
1874, 0.0
1875, 0.0
1876, 0.0
1877, 0.0
1878, 0.0
1879, 0.0
1880, 0.0
1881, 0.0
1882, 0.0
1883, 0.0
476, 0.0
1866, 0.0
1864, 0.0
554, 0.0
1841, 0.0
1846, 0.0
540, 0.0
1845, 0.0
1844, 0.0
1843, 0.0
1842, 0.0
1840, 0.0
1863, 0.0
1839, 0.0
549, 0.0
1838, 0.0
551, 0.0
552, 0.0
553, 0.0
1847, 0.0
1848, 0.0
1849, 0.0
1850, 0.0
1851, 0.0
1852, 0.0
1853, 0.0
1854, 0.0
1855, 0.0
1856, 0.0
1857, 0.0
1858, 0.0
1859, 0.0
1860, 0.0
1861, 0.0
1862, 0.0
519, 0.0
362, 0.0
1971, 0.0
1952, 0.0
135, 0.0
117, 0.0
118, 0.0
119, 0.0
120, 0.0
121, 0.0
122, 0.0
123, 0.0
124, 0.0
125, 0.0
126, 0.0
127, 0.0
128, 0.0
129, 0.0
130, 0.0
131, 0.0
132, 0.0
133, 0.0
116, 0.0
115, 0.0
114, 0.0
104, 0.0
2063, 0.0
2062, 0.0
2061, 0.0
2060, 0.0
2059, 0.0
2058, 0.0
2057, 0.0
105, 0.0
113, 0.0
106, 0.0
107, 0.0
108, 0.0
109, 0.0
110, 0.0
111, 0.0
112, 0.0
134, 0.0
2056, 0.0
2065, 0.0
2055, 0.0
164, 0.0
2038, 0.0
2037, 0.0
2036, 0.0
2035, 0.0
169, 0.0
2034, 0.0
2033, 0.0
172, 0.0
173, 0.0
174, 0.0
175, 0.0
176, 0.0
2032, 0.0
2031, 0.0
2030, 0.0
2029, 0.0
2039, 0.0
2040, 0.0
2041, 0.0
2047, 0.0
2054, 0.0
2053, 0.0
2052, 0.0
2051, 0.0
2050, 0.0
2049, 0.0
2048, 0.0
2046, 0.0
2042, 0.0
2045, 0.0
2044, 0.0
2043, 0.0
154, 0.0
156, 0.0
157, 0.0
159, 0.0
2064, 0.0
2066, 0.0
2027, 0.0
2088, 0.0
2102, 0.0
23, 0.0
2101, 0.0
2100, 0.0
2099, 0.0
2098, 0.0
2097, 0.0
29, 0.0
2096, 0.0
2095, 0.0
2094, 0.0
2093, 0.0
